Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"waitForElementVisible(findTestObject(""Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Prejs na domovsk strnku""), 20)",Chrome 123.0.0.0,,,17-04-2024 15:26:30,17-04-2024 15:26:51,"20,928s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Prejs na domovsk strnku""))",Chrome 123.0.0.0,,,17-04-2024 15:26:51,17-04-2024 15:26:52,"0,640s",PASSED
"click(findTestObject(""Page_Portl elektronickch sluieb regionlneho_9bdbd3/a_Privtna zna""))",Chrome 123.0.0.0,,,17-04-2024 15:26:52,17-04-2024 15:26:52,"0,523s",PASSED
"click(findTestObject(""Object Repository/Page_Portl elektronickch sluieb regionlneho_9bdbd3/span_Zoznam odoslanch podan""))",Chrome 123.0.0.0,,,17-04-2024 15:26:52,17-04-2024 15:26:53,"0,697s",PASSED
"setText(findTestObject(""Page_Zoznam odoslanch podan  Elektronick sl_14b0c6/input_Identifiktor_identifikator""), identifikator)",Chrome 123.0.0.0,,,17-04-2024 15:26:53,17-04-2024 15:26:54,"1,499s",PASSED
"click(findTestObject(""Page_Zoznam odoslanch podan  Elektronick sl_14b0c6/button_Vyhada""))",Chrome 123.0.0.0,,,17-04-2024 15:26:54,17-04-2024 15:26:55,"0,349s",PASSED
"click(findTestObject(""Page_Zoznam odoslanch podan  Elektronick sl_14b0c6/a_Detail""))",Chrome 123.0.0.0,,,17-04-2024 15:26:55,17-04-2024 15:26:56,"1,515s",PASSED
"verifyElementText(findTestObject(""Page_Detail podania  Elektronick sluby port_bcdefc/span_ESRVS-2024-2188""), identifikator)",Chrome 123.0.0.0,,,17-04-2024 15:26:56,17-04-2024 15:27:04,"7,687s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Detail podania  Elektronick sluby port_bcdefc/span_Marek Tirpk""), ""Marek Tirpák"")",Chrome 123.0.0.0,,,17-04-2024 15:27:04,17-04-2024 15:27:04,"0,297s",PASSED
closeBrowser(),Chrome 123.0.0.0,,,17-04-2024 15:27:04,17-04-2024 15:27:05,"0,572s",PASSED
delay(30),Chrome 123.0.0.0,,,17-04-2024 15:27:05,17-04-2024 15:27:35,"30,006s",PASSED
"mail.kontrolaMailu(2, identifikator)",Chrome 123.0.0.0,,,17-04-2024 15:27:35,17-04-2024 15:28:05,"29,963s",PASSED
,,,,,,,
Test Cases/Pozicky B/PozickaB_399076,Chrome 123.0.0.0,"Služba 7.2.4.B Žiadosť o pôžičku pre študentov (bez zabezpečenia ručiteľom), autorizácia AD účtom a KEP - s prílohami - príslušnosť SR - zhodná korešpondenč. adresa s trvalým pobytom - štúdium Hlavné a Súbežné",,17-04-2024 15:28:05,17-04-2024 15:31:47,"3m - 41,921s",PASSED
podpisovac = new Podpisovac(),Chrome 123.0.0.0,,,17-04-2024 15:28:05,17-04-2024 15:28:05,"0,003s",PASSED
mail = new Email(),Chrome 123.0.0.0,,,17-04-2024 15:28:05,17-04-2024 15:28:05,"0,007s",PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,17-04-2024 15:28:05,17-04-2024 15:28:07,"1,582s",PASSED
"navigateToUrl(""https://es-test.minedu.sk/"")",Chrome 123.0.0.0,,,17-04-2024 15:28:07,17-04-2024 15:28:07,"0,665s",PASSED
"click(findTestObject(""Object Repository/Page_Portl elektronickch sluieb regionlneho_9bdbd3/a_Shlasm""))",Chrome 123.0.0.0,,,17-04-2024 15:28:07,17-04-2024 15:28:11,"3,206s",PASSED
maximizeWindow(),Chrome 123.0.0.0,,,17-04-2024 15:28:11,17-04-2024 15:28:11,"0,135s",PASSED
"click(findTestObject(""Page_Portl elektronickch sluieb regionlneho_9bdbd3/a_Prihlsi sa""))",Chrome 123.0.0.0,,,17-04-2024 15:28:11,17-04-2024 15:28:13,"2,130s",PASSED
"click(findTestObject(""Page_Spsoby prihlsenia sa na portl - Iam.Web/div_Identifiktor a heslo fyzickej osoby    _3153de""))",Chrome 123.0.0.0,,,17-04-2024 15:28:13,17-04-2024 15:28:13,"0,482s",PASSED
"setText(findTestObject(""Page_Identifiktor a heslo fyzickej osoby - Iam.Web/input_Zadajte svoj identifiktor_DomainName""), ""930382290"")",Chrome 123.0.0.0,,,17-04-2024 15:28:13,17-04-2024 15:28:14,"0,722s",PASSED
"setEncryptedText(findTestObject(""Page_Identifiktor a heslo fyzickej osoby - Iam.Web/input_Zadajte svoje prihlasovacie heslo_Password""), ""U8nf8IyamTpUg019is4peg=="")",Chrome 123.0.0.0,,,17-04-2024 15:28:14,17-04-2024 15:28:14,"0,393s",PASSED
"click(findTestObject(""Page_Identifiktor a heslo fyzickej osoby - Iam.Web/input_Zabudnut heslo_btn-continue""))",Chrome 123.0.0.0,,,17-04-2024 15:28:14,17-04-2024 15:28:16,"1,933s",PASSED
"click(findTestObject(""Object Repository/Page_Portl elektronickch sluieb regionlneho_9bdbd3/a_tudent""))",Chrome 123.0.0.0,,,17-04-2024 15:28:16,17-04-2024 15:28:18,"1,865s",PASSED
"click(findTestObject(""Page_Elektronick sluby pre tudentov  Elektr_37b4bf/a_Podvanie iadosti o piku pre tudentov z Fo_135f09""))",Chrome 123.0.0.0,,,17-04-2024 15:28:18,17-04-2024 15:28:19,"0,671s",PASSED
"click(findTestObject(""Page_Podvanie iadosti o piku pre tudentov z_37fe9e/a_Prejs na iados o piku (bez zabezpeenia ruiteom)""))",Chrome 123.0.0.0,,,17-04-2024 15:28:19,17-04-2024 15:28:24,"4,873s",PASSED
"waitForElementVisible(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/span_ESRVS-2024-2168""), 0)",Chrome 123.0.0.0,,,17-04-2024 15:28:24,17-04-2024 15:28:42,"18,203s",PASSED
"identifikator = getText(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/span_ESRVS-2024-2168""))",Chrome 123.0.0.0,,,17-04-2024 15:28:42,17-04-2024 15:28:42,"0,424s",PASSED
"verifyElementText(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/span_ESRVS-2024-2168""), identifikator)",Chrome 123.0.0.0,,,17-04-2024 15:28:42,17-04-2024 15:28:43,"0,311s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Zadajte najvy zskan titul (v prpade v_aad6cd""), ""Ing."")",Chrome 123.0.0.0,,,17-04-2024 15:28:43,17-04-2024 15:28:43,"0,691s",PASSED
"click(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_ttna prslunos_UI_V_ZP_in_Identifikacn_033c20""))",Chrome 123.0.0.0,,,17-04-2024 15:28:43,17-04-2024 15:28:44,"0,481s",PASSED
"verifyElementText(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/span_Robert""), ""Robert"")",Chrome 123.0.0.0,,,17-04-2024 15:28:44,17-04-2024 15:28:44,"0,330s",PASSED
"verifyElementText(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/span_Chamraz""), ""Chamraz"")",Chrome 123.0.0.0,,,17-04-2024 15:28:44,17-04-2024 15:28:45,"0,326s",PASSED
"verifyElementText(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/span_0101031238""), ""0101031238"")",Chrome 123.0.0.0,,,17-04-2024 15:28:45,17-04-2024 15:28:45,"0,307s",PASSED
"verifyElementText(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/span_03.01.2001""), ""03.01.2001"")",Chrome 123.0.0.0,,,17-04-2024 15:28:45,17-04-2024 15:28:45,"0,322s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Zadajte PS trvalho pobytu_UI_V_ZP_in__f1f09d""), ""04568"")",Chrome 123.0.0.0,,,17-04-2024 15:28:45,17-04-2024 15:28:46,"0,668s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Zadajte kontaktn e-mailov adresu_UI_V_aee6cc""), ""barcik@ditec.sk"")",Chrome 123.0.0.0,,,17-04-2024 15:28:46,17-04-2024 15:28:47,"0,659s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Zadajte telefnne slo vrtane medzinrod_dbbd6c""), ""+421987456321"")",Chrome 123.0.0.0,,,17-04-2024 15:28:47,17-04-2024 15:28:47,"0,776s",PASSED
"click(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Zhoduje sa Vaa korepondenn adresa s a_6ce0fa""))",Chrome 123.0.0.0,,,17-04-2024 15:28:47,17-04-2024 15:28:48,"0,340s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Pokraova""))",Chrome 123.0.0.0,,,17-04-2024 15:28:48,17-04-2024 15:28:48,"0,369s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/select_Hlavn                               _477f09""), ""1"", true)",Chrome 123.0.0.0,,,17-04-2024 15:28:48,17-04-2024 15:28:49,"1,133s",PASSED
"selectOptionByValue(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/select_Hlavn2""), ""2"", false)",Chrome 123.0.0.0,,,17-04-2024 15:28:49,17-04-2024 15:28:50,"0,633s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Uloi""))",Chrome 123.0.0.0,,,17-04-2024 15:28:50,17-04-2024 15:28:50,"0,495s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/select_Vber Akadmia ozbrojench sl generla M_e1eb3a""), 0)",Chrome 123.0.0.0,,,17-04-2024 15:28:50,17-04-2024 15:28:51,"0,420s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/select_Vber Fakulta priemyselnch technolgi _aa995f""), ""400000105"", true)",Chrome 123.0.0.0,,,17-04-2024 15:28:51,17-04-2024 15:28:52,"0,979s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Zadajte adresu koly_UI_V_ZP_in_SkolaS_4fb274""), 0)",Chrome 123.0.0.0,,,17-04-2024 15:28:52,17-04-2024 15:28:52,"0,299s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_I. stupe_UI_V_ZP_in_SkolaSlovenska_St_7dbc3c""), 0)",Chrome 123.0.0.0,,,17-04-2024 15:28:52,17-04-2024 15:28:52,"0,306s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/select_1                                   _3dfe8f""), 0)",Chrome 123.0.0.0,,,17-04-2024 15:28:52,17-04-2024 15:28:53,"0,307s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Zobrazi detail_UI_V_ZP_in_SkolaSloven_03cebd""))",Chrome 123.0.0.0,,,17-04-2024 15:28:53,17-04-2024 15:28:53,"0,335s",PASSED
"verifyElementChecked(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_tudujete sbene aj na inej fakulte  vy_e867b7""), 0)",Chrome 123.0.0.0,"checkbox subezne studium
",,17-04-2024 15:28:53,17-04-2024 15:28:53,"0,332s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/select_Vber Akadmia ozbrojench sl generla M_e1eb3a_1 (1)""), 0)",Chrome 123.0.0.0,,,17-04-2024 15:28:53,17-04-2024 15:28:54,"0,317s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/select_Vber Evanjelick bohosloveck fakulta _9b66ac""), 0)",Chrome 123.0.0.0,,,17-04-2024 15:28:54,17-04-2024 15:28:54,"0,302s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_II. stupe_UI_V_ZP_in_DalsieStudiumSlo_199592""), 0)",Chrome 123.0.0.0,,,17-04-2024 15:28:54,17-04-2024 15:28:54,"0,318s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/select_1                                   _4271de""), ""4"", true)",Chrome 123.0.0.0,,,17-04-2024 15:28:54,17-04-2024 15:28:55,"1,003s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Mesiac_UI_V_ZP_in_DalsieStudiumSloven_ae0432""), ""6"")",Chrome 123.0.0.0,,,17-04-2024 15:28:55,17-04-2024 15:28:56,"0,652s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Rok_UI_V_ZP_in_DalsieStudiumSlovenska_e3d9a8""), ""2026"")",Chrome 123.0.0.0,,,17-04-2024 15:28:56,17-04-2024 15:28:56,"0,647s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Mesiac_UI_V_ZP_in_SkolaSlovenska_Datu_9c1a47""), ""5"")",Chrome 123.0.0.0,,,17-04-2024 15:28:56,17-04-2024 15:28:57,"0,642s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Rok_UI_V_ZP_in_SkolaSlovenska_DatumSt_7956e6""), ""2027"")",Chrome 123.0.0.0,,,17-04-2024 15:28:57,17-04-2024 15:28:58,"0,696s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Rok_UI_V_ZP_in_DalsieStudiumSlovenska_e3d9a8""))",Chrome 123.0.0.0,,,17-04-2024 15:28:58,17-04-2024 15:28:58,"0,378s",PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Pokraova""))",Chrome 123.0.0.0,,,17-04-2024 15:28:58,17-04-2024 15:28:59,"0,427s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Pokraova""))",Chrome 123.0.0.0,,,17-04-2024 15:28:59,17-04-2024 15:28:59,"0,371s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_tudent  III. stupa vysokokolskho tdia_8c32d4""), ""2000"")",Chrome 123.0.0.0,,,17-04-2024 15:28:59,17-04-2024 15:29:00,"0,807s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Zadajte poadovan splatnos piky na cel_96d0f4""), ""10"")",Chrome 123.0.0.0,,,17-04-2024 15:29:00,17-04-2024 15:29:00,"0,655s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Pokraova""))",Chrome 123.0.0.0,,,17-04-2024 15:29:00,17-04-2024 15:29:01,"0,452s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Oznamu o monosti predkladania iadost _3ca0bd""))",Chrome 123.0.0.0,,,17-04-2024 15:29:01,17-04-2024 15:29:01,"0,564s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Nie_typ-8""))",Chrome 123.0.0.0,,,17-04-2024 15:29:01,17-04-2024 15:29:02,"0,481s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Nie_typ-9""))",Chrome 123.0.0.0,,,17-04-2024 15:29:02,17-04-2024 15:29:02,"0,380s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Pokraova""))",Chrome 123.0.0.0,,,17-04-2024 15:29:02,17-04-2024 15:29:03,"0,389s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Detail""))",Chrome 123.0.0.0,,,17-04-2024 15:29:03,17-04-2024 15:29:03,"0,497s",PASSED
